"","mds1","mds2","clust2","clust4","xphsdf","billscc","xphdd1","xphdd2","xphdd3","xphdd4","xphdd5","xphdd6","xphdd7","xphdd8","xphdd9","xphdd10","xphdd11","hscntcr1","hscntcr2","hscntcr","hscrchg","saving11","fisc_impact1","fisc_impact2","fisc_impact3","fisc_impact4","fisc_impact5","fisc_impact6","fisc_impact7","fisc_impact8","fisc11_act1","fisc11_act2","fisc11_act3","fisc11_act4","fisc11_act5","fisc11_act6","uncert","uncertch","id","weight","year","sex","age","age_grp","region","gor","mastat","hushop","hhsize","lstage","nkids","parent","ch03","ch45","ch69","ch1015","qual","jbstat","jbrgsc","hoh","jbstathoh","fihhyr2","fihhyr_a","dfihhyr","dfihhyr_a","dfihhyrchg","dfihhyrchg_a","us","ustot","ustot_a","ustot_grp5","ustoty_a","ustotdy_a","ustoty_grp5","ustotdy_grp5","xpus","xpus_a","xpusy_a","xpusy_grp5","usn","usa","usb","usc","usd","use","usg","ush","usi","usj","tenure","tenure_grp2","tenure_grp3","huresp","hsval","hsval_a","reshsfall","mghave","intmg","mg1tot","mg1tot_a","mg1tot_grp5","mg1toty_a","mg1totdy_a","nequity","xpmg","xpmg_a","xpmgy_a","xpmgdy_a","xpmgy_grp5","xpmgdy_grp5","fixmg","fixmg09","fixpmg_a","fnxpmg_a","fixpmg09","fnxpmg09","changepmg","changepmg_a","fxuse1","fxuse2","fxuse3","fxuse4","fxuse5","fxuse6","pmguse1","pmguse2","pmguse3","pmguse4","pmguse5","pmguse6","pmguse7","pmguse8","xphsdf","xphpdf","billscc","xphdr1","xphdr2","xphdr3","xphdr4","xphdr5","xphdr6","xphdr7","xphdr8","xphdr9","xphdr10","xphdr11","xphdr12","xphdr13","xphdr14","xphdr15","xphdd1","xphdd2","xphdd3","xphdd4","xphdd5","xphdd6","xphdd7","xphdd8","xphdd9","xphdd10","xphdd11","xphdd12","xphdd13","xphdd14","hscntcr1","hscntcr2","hscntcr","hscrchg","saveamount","saveamount_a","saving","saving11","savebcs","savebcs1","savebcs2","savebcs3","savebcs4","savebcs5","savebcs6","savebcs7","savebcs8","savebcs9","savebcs10","savebcs11","savebcs12","savebcs13","desave11bcs1","desave11bcs2","desave11bcs3","desave11bcs4","desave11bcs5","desave11bcs6","save11bcs1","save11bcs2","save11bcs3","save11bcs4","save11bcs5","save11bcs6","save11bcs7","save11bcs8","save11bcs9","save11bcs10","save11bcs11","save11bcs12","spend","nvesttot","nvesttot_a","othassets","debtconc","debtconc_act1","debtconc_act2","debtconc_act3","debtconc_act4","debtconc_act5","debtconc_act6","debtconc_act7","chdebtconc","pubsecty","fisc_conc1","fisc_conc2","fisc_conc3","fisc_conc4","fisc_conc5","fisc_conc6","fisc_conc7","fisc_conc8","fisc_conc9","fisc_act1","fisc_act2","fisc_act3","fisc_act4","fisc_act5","fisc_act6","fisc_act7","fisc_act8","fisc_act9","fisc_impact1","fisc_impact2","fisc_impact3","fisc_impact4","fisc_impact5","fisc_impact6","fisc_impact7","fisc_impact8","fisc11_act1","fisc11_act2","fisc11_act3","fisc11_act4","fisc11_act5","fisc11_act6","fisc11_conc1","fisc11_conc2","fisc11_conc3","fisc11_conc4","fisc11_conc5","fisc11_conc6","fisc11_conc7","fisc11_conc8","fisc_likact1","fisc_likact2","fisc_likact3","fisc_likact4","fisc_likact5","fisc_likact6","forebearsec1","forebearsec2","forebearsec3","forebearsec4","forebearsec5","forebearsec6","forebearsec7","forebearsec8","forebeareffsec","brrise","forebearunsec1","forebearunsec2","forebearunsec3","forebearunsec4","forebearunsec5","forebeareffunsec","uncert","uncertch"
"455",0.029163841105913,-0.0161834084108195,"1","2","yes","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","harder","Decrease","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","vague idea","no change",1151,0.825,2011,"female","24","18-24","North West","north west","marrried or couple","yes","3","family","1","yes","yes","no","no","no","no formal qualifications","in paid employ","C2","yes","in paid employ","£7,500-£9,499","8500","<£200","100","down >£100",-150,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0","0","0","no","no","no","no","no","no","no","no","no","local authority rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","not applicable","keeping up without much difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,"no","no","no","harder","none",0,NA,"Decrease by £300 or more a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No","No","No","No","","","","","","","","","","","","",NA,"<£500","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","","","","","","","","","","","","","","","","","vague idea","no change"
"456",0.0844220568087956,0.0765835456320561,"1","1","no","have financial problems, fallen behind with many","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","harder","Not changing","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no idea","no change",209,0.638,2011,"male","33","25-34","E Midlands","eastern","never married","yes","1","single","0","no","no","no","no","no","vocational qualifications (=nvq1+2)","in paid employ","D","yes","in paid employ","<£4,500","2250","<£200","100","no change",0,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0","0","0","no","no","no","no","no","no","no","no","no","housing association rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","have financial problems, fallen behind with many",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","no","no","yes","no","no",NA,NA,NA,"no","no","no","harder","<=25",12.5,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"<£500","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","","","","","","","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","","","","","","","","","","","","","","","","","no idea","no change"
"457",-0.0188658757157444,-0.221620670727918,"1","2","no","keeping up, constant struggle","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","the same","Increase","no","no","yes","no","yes","no","no","no","no","no","yes","yes","no","no","vague idea","less certain",439,1.823,2011,"male","24","18-24","Greater London","london","never married","yes","4","single","0","no","no","no","no","no","bachelor degree or equivalent (=nvq4)","in paid employ","B","no","in paid employ","£30,000-£39,999","35000","<£200","100","down £50-£100",-75,"yes","£8,500-8,999","8750","£5,000-£9,999","0.25","7.291666508","0.25-0.5",">1","£100-£109","110","0.037714284","<0.05","3","no","no","no","no","no","no","yes","yes","yes","mortgagor","owner","mortgagor","no","not applicable","not applicable",NA,"yes","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","somewhat","keeping up, constant struggle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes","no","no","no","yes","no","no","no","yes","no",NA,NA,NA,"no","no","no","the same","none",0,NA,"Increase by £100-£149 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No",NA,"<£500","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","","","","","","","","","","","no","no","no","no","yes","","vague idea","less certain"
"458",0.0386009657843037,-0.0891904448178547,"1","2","no","keeping up, struggle from time to time","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","harder","Not changing","no","no","no","no","yes","no","no","no","no","no","no","no","yes","no","vague idea","less certain",1336,1.006,2011,"male","24","18-24","Scotland","scotland","never married","yes","1","single","0","no","no","no","no","no","gcse/o-level/cse","in paid employ","D","yes","in paid employ","£15,500-£17,499","16500","<£200","100","no change",0,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0","0","0","no","no","no","no","no","no","no","no","no","local authority rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up, struggle from time to time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","no","no","yes","no","no",NA,NA,NA,"no","no","no","harder","none",0,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"none","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","","","","","","","","","","","","","","","","","vague idea","less certain"
"459",0.108065166105307,0.0465778463222139,"1","1","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","the same","Not changing","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no idea","no change",1228,0.765,2011,"male","26","25-34","North West","north west","never married","yes","4","family","3","yes","no","yes","yes","no","gcse/o-level/cse","something else","E","yes","something else","£7,500-£9,499","8500","<£200","100","no change",0,"yes","£500-999","750","<£1,000","0.088235296","0.625","<0.25","0.5-0.75","£120-£129","150","0.211764708","0.2-0.3","1","no","yes","no","no","no","no","no","no","no","local authority rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","keeping up without much difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,"no","no","no","the same","£50-£99",75,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"none","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","","","","","","","no","no","no","no","no","no","yes","no","","","","","","","","","","","","","","","","","no","no","no","no","yes","","no idea","no change"
"460",-0.0331906938331235,-0.0353348381843216,"1","2","yes","keeping up, constant struggle","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","harder","Decrease","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no idea","less certain",1581,0.474,2011,"male","31","25-34","North West","north west","never married","yes","4","family","3","yes","yes","no","yes","no","gcse/o-level/cse","long-term sick/disab","C2","yes","long-term sick/disab","£15,500-£17,499","16500","£300-£399","350","down £50-£100",-75,"yes","£200-499","350","<£1,000","0.021212121","0.083333336","<0.25","<0.25","£100-£109","110","0.079999998","0.05-0.1","1","no","no","no","no","yes","no","no","no","no","local authority rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","keeping up, constant struggle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","no","yes","no","no","no",NA,NA,NA,"no","no","no","harder","none",0,NA,"Decrease by less than £50 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No","No","No","No","","","","","","","","","","","","",NA,"<£500","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","no","","","","","","","","","","","no","no","no","no","yes","","no idea","less certain"
"461",-0.0137772459181219,-0.0230785646739105,"1","2","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","harder","Increase","no","no","yes","no","yes","no","no","no","no","no","no","no","yes","no","no idea","no change",817,0.841,2011,"male","21","18-24","E Anglia","eastern","marrried or couple","yes","3","family","1","yes","yes","no","no","no","gcse/o-level/cse","something else","C2","no","in paid employ","refused","refused","<£200","100","down £50-£100",-75,"no","not applicable","not applicable","not applicable","not applicable","0","not applicable","0","not applicable","0","not applicable","not applicable","0","no","no","no","no","no","no","no","no","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","not applicable","0",NA,"not applicable","0","not applicable","0","not applicable","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up without much difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,"no","yes","yes","harder","none",0,NA,"Increase by £50-£99 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","No","No","No","No","Yes","No","No","No","No","No","No","No",NA,"none","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","no","yes","no","no","no","no","no","no","no","yes","no","no","yes","no","no","yes","no","no","yes","no","no","no","no","no","yes","","","","","","","","","","","","","","","","","no idea","no change"
"462",-0.141572981261814,-0.000301522832661957,"2","4","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","yes","yes","yes","harder","Not changing","yes","yes","no","yes","no","no","no","no","no","no","no","yes","no","no","vague idea","less certain",1795,0.806,2011,"male","27","25-34","North","north east","never married","yes","4","single","0","no","no","no","no","no","a-level or equivalent (=nvq3)","in paid employ","C1","no","in paid employ","don't know","don't know","£700-£799","750","down >£100",-150,"yes","£1,000-1,499","1250","£1,000-£4,999","not applicable","0.138888896","not applicable","<0.25","£230-£239","475","not applicable","not applicable","5","yes","yes","yes","no","no","no","yes","yes","no","housing association rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","not applicable","0",NA,"not applicable","0","not applicable","0","not applicable","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","heavy","keeping up without much difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,"yes","yes","yes","harder","£50-£99",75,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"none","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","no","yes","no","no","no","no","no","no","no","yes","no","no","yes","yes","no","no","yes","no","no","no","no","no","yes","yes","no","no","","","","","","","","","","","no","no","no","no","yes","","vague idea","less certain"
"463",0.0267936402181334,-0.0772621964570012,"1","1","no","keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","the same","Decrease","no","no","no","yes","no","no","no","no","yes","no","no","no","no","no","vague idea","no change",1946,0.826,2011,"male","58","55-64","North West","north west","marrried or couple","yes","2","post family","0","no","no","no","no","no","no formal qualifications","something else","C2","yes","something else","£7,500-£9,499","8500","don't know","don't know","no change",0,"yes","<£200","100","<£1,000","0.011764706","not applicable","<0.25","not applicable","don't know","don't know","not applicable","not applicable","1","yes","no","no","no","no","no","no","no","no","mortgagor","owner","mortgagor","yes","£50,000-£59,999","87500",NA,"yes","don't know","£10,000-£19,999","15000","<£30,000","1.764705896","not applicable",NA,"£100-£149","125","0.176470593","not applicable","0.1-0.2","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","keeping up, struggle from time to time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","no","yes","no",NA,NA,NA,"no","no","no","the same","none",0,NA,"Decrease by £300 or more a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","No","No","No","","","","","","","","","","","","",NA,"<£500","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","yes","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","no","no","no","I would be up to date with my mortgage payments, without much struggle. ","","no","yes","no","no","no","I would be up to date with my loan payments, without much struggle. ","vague idea","no change"
"464",-0.220773054618427,-0.0172054361772636,"2","4","yes","keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","yes","easier","Not changing","no","yes","no","no","no","no","no","no","yes","no","yes","yes","no","no","no idea","less certain",1933,0.544,2011,"male","30","25-34","North","north east","never married","yes","4","family","2","yes","yes","yes","no","no","bachelor degree or equivalent (=nvq4)","something else","D","no","in paid employ","£13,500-£15,499","14500","£200-£299","250","down £50-£100",-75,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0","0","0","no","no","no","no","no","no","no","no","no","housing association rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","not applicable","keeping up, struggle from time to time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","no","yes","no",NA,NA,NA,"yes","no","yes","easier","none",0,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"<£500","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes","no","no","no","no","no","no","yes","no","yes","yes","no","no","no","yes","no","yes","no","no","no","no","yes","no","yes","yes","no","no","","","","","","","","","","","","","","","","","no idea","less certain"
"465",0.0857419398752437,-0.0560161101517669,"1","2","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","harder","Not changing","yes","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","good idea","no change",130,2.667,2011,"female","40","35-44","North West","north west","marrried or couple","yes","5+","family","3","yes","yes","yes","yes","no","bachelor degree or equivalent (=nvq4)","in paid employ","B","yes","in paid employ","£40,000-£49,999","45000","£2,000-£2,999","2500","no change",0,"yes","<£200","100","<£1,000","0.002222222","0.003333333","<0.25","<0.25","£240-£249","550","0.146666661","0.1-0.2","1","no","no","yes","no","no","no","no","no","no","mortgagor","owner","mortgagor","yes","£80,000-£89,999","162500",NA,"yes","base rate tracker","£60,000-£69,999","65000","£60,000-£89,999","1.444444418","2.166666746",NA,"£550-£599","575","0.153333336","0.230000004","0.1-0.2","0.2-0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","keeping up without much difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,"no","no","no","harder","£500-£599",550,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"£50,000 - £74,999","62500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","yes","","£800-899","no","no","no","no","yes","","good idea","no change"
"466",0.102341327964279,0.0403555857756776,"1","1","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","the same","Increase","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no idea","no change",1112,1.397,2011,"male","25","25-34","Greater London","london","never married","no","5+","single","0","no","no","no","no","no","bachelor degree or equivalent (=nvq4)","FT student","C1","yes","FT student","£15,500-£17,499","16500","don't know","don't know","don't know",NA,"yes","£15,000-19,999","17500","£10,000-£19,999","1.060606003","not applicable",">1","not applicable","don't know","don't know","not applicable","not applicable","1","no","no","no","no","no","no","no","yes","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","not applicable",NA,"not applicable","0","0","not applicable","0","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","somewhat","keeping up without much difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,"no","no","no","the same","150-£199",175,NA,"Increase by £50-£99 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","No","No","No","No","No","No","No","No","Yes","No","No","No",NA,"£3,000 - £3,999","3500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","yes","no","","","","","","","no","no","no","no","no","no","yes","no","","","","","","","","","","","","","","","","","no","no","no","no","yes","","no idea","no change"
"467",-0.194662914919136,0.121964777611365,"2","4","yes","keeping up, constant struggle","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","yes","harder","Decrease","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no idea","less certain",798,1.217,2011,"male","23","18-24","South West","south west","marrried or couple","yes","4","family","2","yes","yes","no","no","no","vocational qualifications (=nvq1+2)","something else","C2","no","in paid employ","£25,000-£29,999","27500","<£200","100","up £50-£100",75,"yes","<£200","100","<£1,000","0.003636364","0.083333336","<0.25","<0.25","£10-£19","15","0.006545455","<0.05","1","no","no","no","yes","no","no","no","no","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","somewhat","keeping up, constant struggle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","no","no","no",NA,NA,NA,"yes","yes","yes","harder","<=25",12.5,NA,"Decrease by less than £50 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","No","","","","","","","","","","","","",NA,"<£500","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","yes","no","","","","","","","no","no","no","no","no","no","yes","no","","","","","","","","","","","","","","","","","no","no","no","no","yes","","no idea","less certain"
"468",-0.18791135789364,-0.0146888619472815,"2","3","yes","keeping up, constant struggle","no","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","harder","Increase","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no idea","less certain",42,1.677,2011,"male","30","25-34","Greater London","london","marrried or couple","yes","3","family","1","yes","yes","no","no","no","bachelor degree or equivalent (=nvq4)","in paid employ","C1","yes","in paid employ","£30,000-£39,999","35000","£2,000-£2,999","2500","down >£100",-150,"yes","£1,000-1,499","1250","£1,000-£4,999","0.035714287","0.041666668","<0.25","<0.25","£40-£49","45","0.015428571","<0.05","1","no","no","yes","no","no","no","no","no","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","keeping up, constant struggle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","no","no","no",NA,NA,NA,"yes","no","yes","harder","£100-£149",125,NA,"Increase by £50-£99 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","No","No","No","No","Yes","No","No","No","Yes","No","No","No",NA,"£500-£999","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","","","","","","","","","","","no","no","no","no","yes","","no idea","less certain"
